data_id,iso,event_id_cnty,event_id_no_cnty,event_date,year,time_precision,event_type,sub_event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,timestamp,iso3
6135227,120,CAO1840,1840,2018-12-07,2018,1,Battles,Armed clash,Kolofata Communal Militia (Cameroon),,4,Boko Haram - Wilayat Gharb Ifriqiyyah,,2,24,Middle Africa,Cameroon,Extreme-Nord,Mayo-Sava,Kolofata,Limani,11.2331,14.1711,2,Undisclosed Source,Local partner-Other,"07 December. A community vigilante group caught a female suicide bomber who escaped from an earlier attack in Limani, 7 km from Limani and Boudowa.",0,1571260126,CMR
6135225,120,CAO1839,1839,2018-12-07,2018,1,Battles,Armed clash,Boko Haram - Wilayat Gharb Ifriqiyyah,,2,Military Forces of Cameroon (1982-),,1,12,Middle Africa,Cameroon,Extreme-Nord,Mayo-Sava,Mora,Mora,11.0485,14.1476,1,Undisclosed Source,Local partner-Other,07 December. Military forces caught two female suicide bombers and defused their explosives. The military is searching for eight others.,0,1571260126,CMR
6269586,120,CAO2124,2124,2018-12-06,2018,1,Violence against civilians,Attack,Military Forces of Cameroon (1982-),,1,Civilians (Cameroon),,7,17,Middle Africa,Cameroon,Nord-Ouest,Bui,Jakiri,Kumbo,6.2000,10.6667,2,HRW,Other,December 3 - 6. Soldiers attack Kumbo of Jakiri and surrounding areas over several days burning over 55 homes and killing civilians. Unknown fatalities coded as 10 (spread accross four days of violence),2,1572403721,CMR
6132966,120,CAO1832,1832,2018-12-06,2018,1,Explosions/Remote violence,Suicide bomb,Boko Haram - Wilayat Gharb Ifriqiyyah,,2,Civilians (Cameroon),,7,27,Middle Africa,Cameroon,Extreme-Nord,Mayo-Sava,Kolofata,Limani,11.2331,14.1711,1,Undisclosed Source; L'Oeil,Local partner-Other,"06 December. In the evening, a Boko Haram suicide bomber set himself off in Limani. Another suicide bomber fled.",1,1571260123,CMR
6135231,120,CAO1831,1831,2018-12-06,2018,1,Strategic developments,Looting/property destruction,Boko Haram - Wilayat Gharb Ifriqiyyah,,2,,,0,20,Middle Africa,Cameroon,Extreme-Nord,Mayo-Sava,Mora,Kalguiwa,11.1556,14.1521,1,Undisclosed Source,Local partner-Other,"06 December. Boko Haram looted livestock, bicycles and a motorcycle from Kalguiwa. They later dropped the goods amid military patrols.",0,1571260126,CMR
6119622,120,CAO1830,1830,2018-12-05,2018,1,Violence against civilians,Attack,Military Forces of Cameroon (1982-),,1,Civilians (Cameroon),,7,17,Middle Africa,Cameroon,Sud-Ouest,Fako,Buea,Buea,4.1527,9.2410,1,Mimi Mefo,New media,"05 December. Following clashes at the Buea motor park the day prior, military forces assaulted civilians in the motor park. Most of the victims were bus and taxi drivers.",0,1571164633,CMR
6306705,120,CAO1898,1898,2018-12-05,2018,1,Violence against civilians,Abduction/forced disappearance,Ambazonian Separatists (Cameroon),,2,Civilians (Cameroon),Christian Group (Cameroon),7,27,Middle Africa,Cameroon,Nord-Ouest,Momo,Batibo,Batibo,5.8358,9.8553,1,RFI,International,"December 5. Roman Catholic priest detained with guns and rudimentary weapons by a Ambazonian seperatist group, called the ""Amba boys"" on the road in Batibo. The priest was released on the same day.",0,1572403775,CMR
6270322,120,CAO2122,2122,2018-12-05,2018,1,Violence against civilians,Attack,Military Forces of Cameroon (1982-),,1,Civilians (Cameroon),,7,17,Middle Africa,Cameroon,Nord-Ouest,Bui,Jakiri,Kumbo,6.2000,10.6667,2,HRW,Other,December 3 - 6. Soldiers attack Kumbo of Jakiri and surrounding areas over several days burning over 55 homes and killing civilians. Unknown fatalities coded as 10 (spread accross four days of violence),2,1572403722,CMR
6270485,120,CAO2123,2123,2018-12-05,2018,1,Violence against civilians,Attack,Military Forces of Cameroon (1982-),,1,Civilians (Cameroon),,7,17,Middle Africa,Cameroon,Centre,Mfoundi,Yaounde 6,Yaounde,3.8667,11.5167,2,HRW,Other,December 5. Military forces kill 7 civilians and burn buildings in Meluf of Yaounde in Mfoundi.,7,1572403722,CMR
6271223,120,CAO2162,2162,2018-12-05,2018,1,Violence against civilians,Attack,Military Forces of Cameroon (1982-),,1,Civilians (Cameroon),,7,17,Middle Africa,Cameroon,Nord-Ouest,Bui,Jakiri,Kumbo,6.2000,10.6667,2,HRW,Other,"05 December. Military forces attack civilians in Meluf of Kumbo in Jakiri, killing 7 people and burning dozens of homes.",7,1572403723,CMR
4584190,120,CAO1827,1827,2018-12-04,2018,2,Strategic developments,Change to group/activity,Government of Cameroon (1982-),,1,,,0,10,Middle Africa,Cameroon,Centre,Mfoundi,Yaounde 6,Yaounde,3.8667,11.5167,3,Journal du Cameroun,National,04 December (on or before). The Government of Cameroon established a committee for the DDR of Boko Haram and Ambazonian Separatists.,0,1552576426,CMR
6119812,120,CAO1829,1829,2018-12-04,2018,1,Strategic developments,Looting/property destruction,Ambazonian Separatists (Cameroon),,2,,,0,20,Middle Africa,Cameroon,Nord-Ouest,Ngo-ketunjia,Ndop,Ndop,5.9884,10.4386,2,Mimi Mefo,New media,04 December. Ambazonian Separatists set fire to two trucks carrying tea in Ngo-Ketunjia.,0,1571164633,CMR
6119747,120,CAO1828,1828,2018-12-04,2018,1,Battles,Armed clash,Military Forces of Cameroon (1982-),,1,Ambazonian Separatists (Cameroon),,2,12,Middle Africa,Cameroon,Sud-Ouest,Fako,Buea,Buea,4.1527,9.2410,1,Mimi Mefo,New media,04 December. Military forces and Ambazonian Separatists clashed in the Buea motor park for one hour. Two people were killed.,2,1571164633,CMR
6271130,120,CAO2121,2121,2018-12-04,2018,1,Violence against civilians,Attack,Military Forces of Cameroon (1982-),,1,Civilians (Cameroon),,7,17,Middle Africa,Cameroon,Nord-Ouest,Bui,Jakiri,Kumbo,6.2000,10.6667,2,HRW,Other,December 3 - 6. Soldiers attack Kumbo of Jakiri and surrounding areas over several days burning over 55 homes and killing civilians. Unknown fatalities coded as 10 (spread accross four days of violence),3,1572403723,CMR
6271164,120,CAO2120,2120,2018-12-03,2018,1,Violence against civilians,Attack,Military Forces of Cameroon (1982-),,1,Civilians (Cameroon),,7,17,Middle Africa,Cameroon,Nord-Ouest,Bui,Jakiri,Kumbo,6.2000,10.6667,2,HRW,Other,December 3 - 6. Soldiers attack Kumbo of Jakiri and surrounding areas over several days burning over 55 homes and killing civilians. Unknown fatalities coded as 10 (spread accross four days of violence),3,1572403723,CMR
6119724,120,CAO1825,1825,2018-12-02,2018,1,Battles,Armed clash,Military Forces of Cameroon (1982-),,1,Ambazonian Separatists (Cameroon),,2,12,Middle Africa,Cameroon,Sud-Ouest,Kupe-Manenguba,Muyuka,Ekona,5.0288,9.4924,2,Mimi Mefo,New media,02 December. Clashes between military forces and Ambazonian Separatists occurred around Ekona.,0,1571164633,CMR
6119765,120,CAO1826,1826,2018-12-02,2018,1,Strategic developments,Change to group/activity,Ambazonian Separatists (Cameroon),,2,,,0,20,Middle Africa,Cameroon,Sud-Ouest,Kupe-Manenguba,Muyuka,Ekona,5.0288,9.4924,1,Mimi Mefo,New media,"02 December. Ambazonian fighters blocked the Buea-Kumba road in Ekona, following clashes with the military.",0,1571164633,CMR
6027009,120,CAO1814,1814,2018-12-01,2018,1,Violence against civilians,Abduction/forced disappearance,Ambazonian Separatists (Cameroon),,2,Civilians (Cameroon),,7,27,Middle Africa,Cameroon,Nord-Ouest,Bui,Jakiri,Kumbo,6.2000,10.6667,1,Mimi Mefo; Cameroon Journal,New media-National,"On December 1, in Kumbo town (Bui, Nord-Ouest), Ambazonian Separatists abducted Sehm Mbinglo, the Fon (leader) of the Nso people. He was later released.",0,1571164374,CMR
4585335,120,CAO1824,1824,2018-12-01,2018,2,Battles,Armed clash,Military Forces of Cameroon (1982-),,1,Ambazonian Separatists (Cameroon),,2,12,Middle Africa,Cameroon,Nord-Ouest,Mezam,Bamenda 2,Mankon,5.9615,10.1127,1,Journal du Cameroun,National,"01 December. During the weekend, Separatists and military forces clashed in Mankon. Three people were killed.",3,1552576427,CMR
5877707,120,CAO1813,1813,2018-11-29,2018,1,Strategic developments,Change to group/activity,Amchide Communal Militia (Cameroon),,4,,,0,40,Middle Africa,Cameroon,Extreme-Nord,Mayo-Sava,Kolofata,Amchide,11.2426,14.1372,1,VOA,International,"On November 29, Cameroon has reactivated village militias on its northern border with Nigeria after twin suicide bombings November 28 wounded 29 people. A group of 200 militia men were mobilized from 20 villages to defend against further Boko Haram attacks.",0,1567462291,CMR
5877721,120,CAO1812,1812,2018-11-28,2018,1,Battles,Armed clash,Police Forces of Cameroon (1982-),,1,Boko Haram - Wilayat Gharb Ifriqiyyah (Barnawi Faction),,2,12,Middle Africa,Cameroon,Extreme-Nord,Mayo-Sava,Kolofata,Amchide,11.2426,14.1372,1,VOA,International,"On November 28, in Amchide city (Mayosava, Extreme-Nord), police shot and killed a second Boko Haram woman who was equipped with a suicide vest some time after a female Boko Haram militant detonated a suicide vest and wounded 29 people in a market place (coded in a separate event).",2,1567462291,CMR
5200676,120,CAO1811,1811,2018-11-27,2018,2,Protests,Peaceful protest,Protesters (Cameroon),Women (Cameroon),6,,,0,60,Middle Africa,Cameroon,Nord-Ouest,Boyo,Fundong,Fundong,6.2500,10.2667,1,Cameroon Journal,National,"Around November 27, in Fundong town (Boyo, Nord-Ouest), women gathered in demonstration to call for peace and to mourn those departed as a result of the crisis in the North West and South West regions of the country.",0,1559160527,CMR
6119672,120,CAO1823,1823,2018-11-27,2018,1,Battles,Armed clash,Military Forces of Cameroon (1982-),,1,Ambazonian Separatists (Cameroon),,2,12,Middle Africa,Cameroon,Nord-Ouest,Ngo-ketunjia,Ndop,Ndop,5.9884,10.4386,1,Mimi Mefo,New media,27 November. Ambazonian Separatists clashed with military forces in Ndop.,0,1571164633,CMR
6119837,120,CAO1822,1822,2018-11-27,2018,1,Violence against civilians,Abduction/forced disappearance,Unidentified Armed Group (Cameroon),,3,Civilians (Cameroon),,7,37,Middle Africa,Cameroon,Nord-Ouest,Mezam,Bamenda 2,Bamenda,5.9333,10.1667,1,Mimi Mefo,New media,27 November. Armed men abducted a barrister in Bamenda.,0,1571164633,CMR
6119767,120,CAO1821,1821,2018-11-26,2018,1,Battles,Armed clash,Military Forces of Cameroon (1982-),,1,Ambazonian Separatists (Cameroon),,2,12,Middle Africa,Cameroon,Nord-Ouest,Donga-Mantung,Ako,Ako,6.8166,10.7166,1,Mimi Mefo,New media,"26 November. Ambazonian forces stormed Ako, burning the police station and customs office and killing two civilians. Security forces responded by opening fire, killing seven separatists.",9,1571164633,CMR
4586853,120,CAO1809,1809,2018-11-25,2018,2,Battles,Armed clash,Ambazonian Separatists (Cameroon),,2,Military Forces of Cameroon (1982-),,1,12,Middle Africa,Cameroon,Nord-Ouest,Ngo-ketunjia,Babessi,Babungo,6.0667,10.4333,1,Cameroon Journal,National,"Over November 24-25, Ambazonian separatists clashed with the Cameroon military in Babungo town (Ngo-Ketunjia, Nord-Ouest) and Batibo town (Momo, Nord-Ouest), leaving 65 civilians dead. Fatalities spread over four events.",21,1552576429,CMR
4586854,120,CAO1810,1810,2018-11-25,2018,2,Battles,Armed clash,Ambazonian Separatists (Cameroon),,2,Military Forces of Cameroon (1982-),,1,12,Middle Africa,Cameroon,Nord-Ouest,Momo,Batibo,Batibo,5.8358,9.8553,1,Cameroon Journal,National,"Over November 24-25, Ambazonian separatists clashed with the Cameroon military in Babungo town (Ngo-Ketunjia, Nord-Ouest) and Batibo town (Momo, Nord-Ouest), leaving 65 civilians dead. Fatalities spread over four events.",21,1552576429,CMR
4587228,120,CAO1807,1807,2018-11-24,2018,2,Battles,Armed clash,Ambazonian Separatists (Cameroon),,2,Military Forces of Cameroon (1982-),,1,12,Middle Africa,Cameroon,Nord-Ouest,Ngo-ketunjia,Babessi,Babungo,6.0667,10.4333,1,Cameroon Journal,National,"Over the weekend of November 24-25, Ambazonian separatists clashed with the Cameroon military in Babungo (Ngo-Ketunjia, Nord-Ouest) and Batibo (Momo, Nord-Ouest) towns, leaving 65 civilians dead. Fatalities spread over four events.",22,1552576429,CMR
4587229,120,CAO1808,1808,2018-11-24,2018,2,Battles,Armed clash,Ambazonian Separatists (Cameroon),,2,Military Forces of Cameroon (1982-),,1,12,Middle Africa,Cameroon,Nord-Ouest,Momo,Batibo,Batibo,5.8358,9.8553,1,Cameroon Journal,National,"Over November 24-25, Ambazonian separatists clashed with the Cameroon military in Babungo town (Ngo-Ketunjia, Nord-Ouest) and Batibo town (Momo, Nord-Ouest), leaving 65 civilians dead. Fatalities spread over four events.",21,1552576429,CMR
4587583,120,CAO1805,1805,2018-11-22,2018,1,Battles,Armed clash,Military Forces of Cameroon (1982-),,1,Ambazonian Separatists (Cameroon),,2,12,Middle Africa,Cameroon,Nord-Ouest,Mezam,Bali,Bali,5.8873,10.0117,1,AP,International,"On November 22, in Bali town (Mezam, Nord-Ouest), Cameroon's military engaged in battles with Ambazonian separatists, killing 21 separatists, destroying three villages, seizing a huge consignment of guns, ammunition, machetes, motorcycles and drugs.",21,1552576430,CMR
4587584,120,CAO1806,1806,2018-11-22,2018,1,Battles,Armed clash,Military Forces of Cameroon (1982-),,1,Ambazonian Separatists (Cameroon),,2,12,Middle Africa,Cameroon,Nord-Ouest,Boyo,Fundong,Fundong,6.2500,10.2667,1,AP,International,"On November 22, in Fundong town (Boyo, Nord-Ouest), Cameroon's military engaged in battles with Ambazonian separatists, killing 22 separatists, destroying three villages, seizing a huge consignment of guns, ammunition, machetes, motorcycles and drugs.",22,1552576430,CMR
4587844,120,CAO1802,1802,2018-11-21,2018,1,Battles,Armed clash,Military Forces of Cameroon (1982-),,1,Ambazonian Separatists (Cameroon),,2,12,Middle Africa,Cameroon,Sud-Ouest,Ndian,Ekondo Titi,Kumba,4.6921,9.2097,2,AP,International,"On November 21, near Kumba town (Ndian, Sud-Ouest), Cameroon military forces clashed for a second day with armed Ambazonian separatists who abducted students and teachers from Lords Bilingual School, leaving two separatists dead and freeing nine of the children.",2,1552576430,CMR
5740185,120,CAO1803,1803,2018-11-21,2018,1,Violence against civilians,Attack,Military Forces of Cameroon (1982-),,1,Civilians (Kenya),Christian Group (Kenya),7,17,Middle Africa,Cameroon,Sud-Ouest,Manyu,Eyumodjock,Kembong,5.6296,9.2345,1,AFP,International,"On November 21, in Kembong town (Manyu, Sud-Ouest), a Kenyan priest at a church was killed by government soldiers who were firing at random from their vehicle.",1,1567462121,CMR
4587846,120,CAO1804,1804,2018-11-21,2018,1,Violence against civilians,Attack,Ambazonian Separatists (Cameroon),,2,Civilians (Cameroon),Teachers (Cameroon),7,27,Middle Africa,Cameroon,Nord-Ouest,Boyo,Belo,Belo,6.1333,10.2500,1,Journal du Cameroun,National,"On November 21, in Belo town (Boyo, Nord-Ouest), Ambazonian separatists killed the Vice Principal of the Government Bilingual High School.",1,1552576430,CMR
5248214,120,CAO1897,1897,2018-11-21,2018,1,Battles,Armed clash,Military Forces of Cameroon (1982-) Rapid Intervention Battalion,,1,Ambazonian Separatists (Cameroon),,2,12,Middle Africa,Cameroon,Sud-Ouest,Kupe-Manenguba,Alou,Alou,5.1572,9.3672,2,Camer.be,National,"21 November. Ambazonian Separatists ambushed BIR forces in Lewoh (Alou, Leblialem).",0,1561469020,CMR
6012802,120,CAO1800,1800,2018-11-20,2018,1,Violence against civilians,Abduction/forced disappearance,Ambazonian Separatists (Cameroon),,2,Civilians (Cameroon),Students (Cameroon),7,27,Middle Africa,Cameroon,Sud-Ouest,Ndian,Ekondo Titi,Kumba,4.6921,9.2097,1,AP,International,"On November 20, in Kumba town (Ndian, Sud-Ouest), armed Ambazonian separatists abducted students and teachers from Lords Bilingual School.",0,1569881462,CMR
4588093,120,CAO1801,1801,2018-11-20,2018,1,Battles,Armed clash,Military Forces of Cameroon (1982-),,1,Ambazonian Separatists (Cameroon),,2,12,Middle Africa,Cameroon,Sud-Ouest,Ndian,Ekondo Titi,Kumba,4.6921,9.2097,2,AP,International,"On November 20, near Kumba town (Ndian, Sud-Ouest), Cameroon military forces clashed with armed Ambazonian separatists who abducted students and teachers from Lords Bilingual School, leaving two separatists dead.",2,1552576430,CMR
6269888,120,CAO2119,2119,2018-11-20,2018,2,Strategic developments,Looting/property destruction,Military Forces of Cameroon (1982-) Rapid Intervention Battalion,Military Forces of Cameroon (1982-) Gendarmerie,1,Civilians (Cameroon),,7,17,Middle Africa,Cameroon,Nord-Ouest,Menchum,Zhoa,Abu,6.5666,10.2333,2,HRW,Other,November 19-21. Cameroon military BIR and gendarmerie forces burn around 60 residential buildings and city hall in Abu of Menchum and 3 homes in Muteff.,0,1572403721,CMR
4588349,120,CAO1799,1799,2018-11-19,2018,1,Protests,Peaceful protest,Protesters (Cameroon),,6,,,0,60,Middle Africa,Cameroon,Centre,Mfoundi,Yaounde 6,Yaounde,3.8667,11.5167,1,VOA,International,"On November 19, in Yaounde city (Mfoundi, Centre), dozens of disabled Cameroonians staged a protest against the killing of handicapped people in separatist clashes.",0,1552576431,CMR
6119793,120,CAO1819,1819,2018-11-19,2018,1,Battles,Armed clash,Military Forces of Cameroon (1982-),,1,Ambazonian Separatists (Cameroon),,2,12,Middle Africa,Cameroon,Ouest,Bamboutos,Bali,Bali-Nyonga,5.5324,10.1908,1,Mimi Mefo,New media,"19 November. Ambazonian Separatists opened fire on soldiers in Bali Nyonga. The two groups exchanged fire for an hour, after which the separatists fled down the main street. The military then set all the buildings along the road on fire. Local sources indicated both groups suffered casualties (unknown if fsatalities or injuries coded as 0 fatalities).",0,1571164633,CMR
6119695,120,CAO1820,1820,2018-11-19,2018,2,Strategic developments,Looting/property destruction,Ambazonian Separatists (Cameroon),,2,,,0,20,Middle Africa,Cameroon,Ouest,Bamboutos,Bali,Bali-Nyonga,5.5324,10.1908,1,Mimi Mefo,New media,19 November (on or around). Ambazonian separatists set fire to the grandstand at the center of Bali Nyonga.,0,1571164633,CMR
6270389,120,CAO2118,2118,2018-11-19,2018,1,Violence against civilians,Attack,Military Forces of Cameroon (1982-),,1,Civilians (Cameroon),,7,17,Middle Africa,Cameroon,Ouest,Nde,Bangangte,Ngwa,5.2013,10.4810,1,HRW,Other,"19 November. Military forces attack civilians in Ngwa in the Ouest province, killing 3.",3,1572403722,CMR
